BALANCE,PURCHASES,ONE-OFF_PURCHASES,INST_PURCHASES,CASH_ADVANCE,CASH_ADVANCE_TRX,PURCHASES_TRX,PAYMENTS,PRC_FULL_PAYMENT
188.132508,515.88,79,436.88,0,0,14,601.729266,0
0.533581,109.62,0,109.62,0,0,6,177.666351,0
84.830501,702.32,702.32,0,0,0,4,991.050806,0.2
94.116597,1041.5,125,916.5,0,0,14,1010.8651,0.555556
490.16004,3530.93,2416.31,1114.62,0,0,23,2959.200535,0
1020.535366,205.54,205.54,0,0,0,3,232.721106,0
1137.469948,1865.56,280.6,1584.96,157.80548,3,62,990.084482,0
0,136.8,0,136.8,0,0,12,127.99655,0
42.375573,150.56,0,150.56,0,0,6,278.128216,0.1
30.044075,420,0,420,0,0,12,415.969082,1
1333.252963,0,0,0,408.108731,10,0,627.520326,0
973.039129,964.2,294.7,669.5,0,0,21,914.852845,0
41.550285,421.6,312.85,108.75,0,0,5,303.472063,0
23.407282,240.47,240.47,0,0,0,2,0,0
413.936244,187.5,0,187.5,0,0,6,141.526262,0
613.893503,2078.56,1693.5,385.06,0,0,31,1013.159567,0
1369.504264,1603.8,0,1603.8,0,0,12,1591.602315,0
49.682373,412.32,0,412.32,0,0,12,551.966425,0.083333
60.37904,712,712,0,0,0,4,1134.962538,1
468.256151,55,55,0,54.149701,2,1,246.584357,0
12.642164,175.56,0,175.56,0,0,3,382.866599,0
35.074422,72.4,0,72.4,0,0,5,134.808623,0
1410.226871,1680.91,114,1566.91,0,0,43,315.876873,0
17.838173,164.7,0,164.7,0,0,5,182.462461,0.111111
81.364936,710.16,0,710.16,0,0,12,688.322495,0.75
888.101401,100,0,100,896.57899,2,2,212.755352,0
3.744789,78.33,0,78.33,0,0,1,0,0
401.822565,518.23,116.23,402,0,0,8,160.689352,0
14.017311,327.8,0,327.8,0,0,5,692.336439,0.8
54.58197,247.66,132,115.66,0,0,16,163.543097,0
15.523256,0,0,0,357.184643,12,0,213.153735,0.090909
1950.482518,0,0,0,2660.139985,8,0,3213.688818,0.083333
1747.492429,0,0,0,1769.875637,3,0,450.697772,0
40.762516,376,316.5,59.5,0,0,7,369.351109,0.333333
1039.267052,0,0,0,3172.729359,3,0,5240.282775,0.090909
0,247.44,0,247.44,0,0,12,317.354396,0
13318.65912,3504.74,3266.29,238.45,1306.849608,3,16,2594.820938,0
5658.938986,111.54,111.54,0,3344.962624,7,1,1386.242232,0
341.901741,152.84,152.84,0,1008.117498,9,3,0,0
85.095626,1553.04,0,1553.04,0,0,20,1654.909972,0.818182
933.05808,0,0,0,634.617283,10,0,827.275832,0
9.252573,0,0,0,943.60879,1,0,949.846251,0
100.403989,790,0,790,0,0,13,573.971571,0.6
77.866345,1403.34,0,1403.34,0,0,6,1865.579842,0.636364
991.097892,180,0,180,0,0,6,463.990395,0
6.692421,333.42,0,333.42,0,0,12,318.713472,0
22.161656,1240.58,0,1240.58,0,0,15,1817.791324,0.5
15.281665,124.25,0,124.25,0,0,7,211.115274,0.285714
30.88047,316.6,197,119.6,0,0,5,89.111879,0
151.467852,1554.52,1229.02,325.5,231.721336,1,27,2224.113144,1
14.471941,120,0,120,0,0,12,113.011493,0
17.734657,209.28,0,209.28,0,0,12,142.453268,0.416667
1.931162,152.72,0,152.72,0,0,8,186.80842,0.285714
922.615452,45.65,45.65,0,0,0,1,191.287802,0
822.579064,1188.24,0,1188.24,0,0,36,1773.581187,0
233.755366,521.23,0,521.23,0,0,23,312.157319,0.083333
1216.704733,0,0,0,2902.295257,2,0,2345.798153,0.125
15.587005,156,0,156,0,0,6,168.726312,0.2
691.466157,549.96,0,549.96,0,0,12,316.191025,0
1200.937942,0,0,0,1981.157622,4,0,152.106361,0
36.85818,583.38,0,583.38,0,0,10,687.609976,0.909091
3542.074874,884.98,0,884.98,4547.294728,5,14,958.998587,0
38.864992,331.94,0,331.94,0,0,16,369.269971,0.181818
0,631.2,0,631.2,0,0,12,861.744611,0
27.254213,316.3,316.3,0,0,0,2,312.771691,0.1
2687.82033,167.6,102.6,65,2916.277862,6,5,376.896208,0
16.024822,113.44,0,113.44,0,0,8,126.999931,0.111111
52.806957,266.68,0,266.68,0,0,4,367.892428,0.5
110.983174,458.47,458.47,0,0,0,3,414.618729,0
1969.737768,0,0,0,2410.842591,33,0,292.443409,0
187.536914,530.04,0,530.04,0,0,7,926.946047,0
834.642993,0,0,0,239.875612,5,0,1043.004155,0
613.814108,875.14,317,558.14,550.606961,4,28,549.929401,0
3076.422342,329.36,0,329.36,2248.274005,10,3,836.317805,0
0.147275,66.78,0,66.78,0,0,1,718.85487,0
33.078633,303.91,0,303.91,0,0,4,354.34847,1
413.091214,0,0,0,1117.162764,4,0,258.891518,0
5.416921,288.8,0,288.8,0,0,11,254.443565,0.181818
35.120942,372,0,372,0,0,12,361.050924,0.545455
196.626598,2017.11,1056.66,960.45,0,0,28,1425.513446,1
1256.81927,1674.96,0,1674.96,0,0,12,970.361646,0
251.144969,88.51,88.51,0,1515.283623,7,3,1490.675716,0.166667
1718.885963,578.78,0,578.78,0,0,14,294.153872,0
891.332656,411.25,411.25,0,0,0,4,1043.13779,0
31.812848,662,235,427,0,0,7,955.231844,0.5
120.632505,1310.2,1310.2,0,0,0,9,576.034909,0
2162.267501,151.13,151.13,0,1005.55853,3,3,466.376831,0
15.740657,72,72,0,0,0,5,44.098703,0
0.004816,51.7,0,51.7,0,0,3,33.249088,0
449.733124,788.58,0,788.58,0,0,21,419.35193,0
130.545845,1738.48,631,1107.48,0,0,33,1928.666446,0.75
2.117128,99.96,0,99.96,0,0,12,101.631113,0.125
1125.306541,703.05,703.05,0,0,0,9,104.476763,0
1377.40225,180,180,0,348.436666,3,1,251.870405,0
59.020085,58.7,0,58.7,0,0,2,160.904963,0
337.269567,2125.84,2025.26,100.58,144.207417,3,39,1586.507333,0.2
15.978538,136.92,0,136.92,0,0,12,132.182438,0.181818
0,140.4,0,140.4,0,0,12,124.99276,0
372.14586,643.01,0,643.01,0,0,41,124.958137,0
130.484418,1428.97,1428.97,0,0,0,3,1444.388031,0
5134.553859,2502.34,669,1833.34,0,0,67,528.134435,0
944.346242,195,0,195,126.612663,3,12,599.901843,0
1367.284172,542.33,280.04,262.29,1790.86019,5,12,1067.078079,0
1418.899282,57.66,57.66,0,63.085612,3,3,294.465506,0
390.077505,1156,1156,0,0,0,2,1704.470909,0
0,37.65,0,37.65,0,0,3,0,0
17.765052,0,0,0,112.476618,1,0,200.061869,0.25
81.170395,626.5,0,626.5,0,0,7,445.640989,0.454545
1378.110585,0,0,0,192.997392,1,0,2673.832747,0.083333
110.428278,624.72,0,624.72,0,0,6,494.968169,1
435.490797,0,0,0,58.565665,2,0,220.136035,0
676.771001,356.8,356.8,0,1213.388649,13,15,2042.747509,0.166667
1278.279881,15,15,0,0,0,1,275.225729,0
111.539712,1364.86,0,1364.86,0,0,11,1500.447193,0.2
13.61768,396,0,396,0,0,12,392.233211,0.818182
2935.397877,0,0,0,343.694226,10,0,949.675235,0
32.029579,332.8,0,332.8,0,0,8,485.225272,0.625
11.720573,109.44,0,109.44,0,0,8,149.743686,0.2
73.064932,221.52,0,221.52,0,0,12,210.01408,0
262.528147,234.98,0,234.98,0,0,15,95.32519,0
2731.663846,0,0,0,5724.953197,4,0,574.931823,0
1004.441314,530.32,38,492.32,0,0,14,737.914629,0
160.347859,0,0,0,36.943081,1,0,407.588195,0
772.008306,0,0,0,1428.576393,3,0,981.286103,0.083333
0,271.56,0,271.56,0,0,12,282.699746,0
1601.393425,190,190,0,18.638559,1,6,182.637387,0
3342.878215,1368.7,1300,68.7,1594.327632,2,2,9614.697558,0.111111
1321.645967,0,0,0,91.920629,1,0,317.384166,0
1079.462513,389.21,50,339.21,190.643054,2,12,716.007476,0
1917.89573,285.07,285.07,0,6084.858872,28,6,5692.682993,0
870.802164,350,0,350,0,0,8,213.014986,0
224.795583,240.74,0,240.74,0,0,9,372.301242,0
8.80954,114,0,114,0,0,8,160.627029,0.428571
42.522715,479.5,0,479.5,0,0,17,585.31382,0.9
568.690902,103.68,103.68,0,455.053644,1,4,1555.880234,0
101.98974,1046.04,1046.04,0,0,0,11,1139.660178,0.875
617.496041,521.64,0,521.64,0,0,12,269.919412,0
118.918332,1151.64,365,786.64,0,0,8,891.287913,1
933.928303,0,0,0,570.718948,19,0,499.243053,0
1743.826099,1630.07,0,1630.07,0,0,59,1072.8864,0
2.140583,238.92,0,238.92,0,0,12,186.27345,0
18.973831,88.96,0,88.96,0,0,2,824.602684,0
7.554365,88.56,0,88.56,0,0,12,68.855232,0.285714
1001.435526,0,0,0,1098.291504,4,0,174.569685,0
651.55986,599.55,599.55,0,0,0,5,199.706361,0
97.299991,427.67,0,427.67,0,0,8,557.777752,0
425.848048,0,0,0,697.854267,11,0,327.627263,0
248.626137,2635.25,2635.25,0,0,0,17,2425.107514,1
2046.306856,1942.39,1608.95,333.44,1488.710959,4,26,1400.972622,0
341.73986,0,0,0,2584.241719,24,0,1921.884285,0.333333
2064.106212,0,0,0,1497.565331,4,0,543.902356,0
1127.633173,422.55,422.55,0,150.157754,1,8,167.203806,0
135.119023,222,0,222,0,0,12,147.646263,0
1043.025044,576,0,576,48.874389,1,24,733.677722,0
512.915157,1799.45,497.75,1301.7,76.417858,3,28,1023.384336,0.142857
33.100875,277.47,0,277.47,0,0,9,194.180564,0.142857
2676.253141,0,0,0,2832.570661,2,0,0,0
0,123.1,0,123.1,0,0,9,101.639354,0
213.434094,840.61,630.61,210,0,0,14,233.334106,0
1988.595057,0,0,0,49.91246,1,0,485.111127,0
957.289879,66.66,0,66.66,2531.717743,12,2,196.163184,0
19.303914,168.9,0,168.9,0,0,6,345.350729,0.142857
1377.230621,0,0,0,1064.960986,4,0,343.961283,0
2784.030599,1470,1021.73,448.27,3149.955535,15,35,745.850159,0
4.076145,596.64,0,596.64,0,0,12,311.59914,0
37.983045,242.24,0,242.24,0,0,3,662.417377,0.166667
0,152.28,0,152.28,0,0,12,0,0
5.020473,100.05,0,100.05,0,0,3,360.227309,0.333333
227.141183,2604,0,2604,0,0,19,2510.732854,0.545455
3572.844689,504,504,0,0,0,8,697.903654,0
1179.159897,757.85,277.85,480,0,0,17,1038.225609,0
39.930624,399.95,290.57,109.38,0,0,9,0,0
1141.905542,8.4,8.4,0,54.519422,2,12,290.133362,0
777.739839,262.6,0,262.6,0,0,9,131.553471,0
20.890606,110,0,110,0,0,8,56.715447,0.333333
2934.090889,0,0,0,2710.056224,2,0,428.467582,0
1245.654818,626.56,626.56,0,1658.285219,6,8,249.873228,0
32.369733,326.45,76,250.45,0,0,12,243.721693,0.4
1.846916,604.32,0,604.32,0,0,12,557.734182,0
392.896462,450,450,0,517.197717,5,9,769.083695,0
641.317325,1099.56,0,1099.56,0,0,49,326.68893,0
40.977812,502.92,0,502.92,0,0,6,748.302786,0.75
121.446047,1254.46,910.46,344,0,0,14,1244.737859,0.5
16.176672,95.55,0,95.55,0,0,3,136.961964,0
259.217679,2844.3,544.3,2300,0,0,12,2733.780207,0.166667
1355.979715,51.41,0,51.41,3213.886545,7,1,384.859732,0
10.266994,141.24,0,141.24,0,0,12,121.896355,0.2
134.62028,648.9,648.9,0,295.655611,2,5,468.622826,0.25
14.773807,160,0,160,0,0,2,377.03508,1
23.692271,165.57,165.57,0,0,0,2,460.205774,1
23.126579,213.95,0,213.95,0,0,7,299.511212,0.888889
888.406678,347.7,0,347.7,0,0,9,300.871084,0
779.549673,412.55,0,412.55,214.232874,2,9,1793.396325,0.083333
3278.982195,0,0,0,4431.586287,3,0,3810.09665,0.083333
1356.785114,0,0,0,1397.221909,23,0,461.602976,0
1301.813081,0,0,0,101.766866,1,0,401.389799,0
1857.961278,0,0,0,1005.292057,13,0,288.461702,0
131.290079,359.44,0,359.44,0,0,8,291.577497,0.083333
916.749476,246.82,0,246.82,925.950908,8,19,1411.984522,0
59.831187,532.68,0,532.68,39.325487,1,8,642.925821,0.272727
12.65849,166.32,0,166.32,0,0,4,420.051037,1
1726.035224,1065.65,1065.65,0,3004.987382,18,9,5807.675792,0.083333
1430.681807,1916.04,656.6,1259.44,181.347255,2,38,1625.672604,0
38.915874,564,0,564,0,0,12,551.4978,1
955.184754,498.96,0,498.96,0,0,12,764.604043,0
1723.733705,0,0,0,1043.260997,5,0,428.244891,0
54.27007,2071.92,2071.92,0,0,0,13,1241.531755,0
945.793928,253.31,253.31,0,152.277594,2,4,676.496604,0
135.843015,1111.4,1111.4,0,0,0,2,4121.57553,0
930.65642,300.05,0,300.05,0,0,9,513.064156,0
21.181957,431.7,151.7,280,0,0,5,592.236231,1
31.997904,0,0,0,136.755929,1,0,0,0
1255.20988,0,0,0,3833.037,8,0,2793.258309,0
1673.480135,0,0,0,2268.363869,4,0,333.975878,0
3399.279094,0,0,0,2639.92834,8,0,762.560208,0
1411.096444,270,0,270,711.48812,3,10,1279.52965,0
226.306461,0,0,0,788.235661,3,0,184.701045,0
1179.613243,0,0,0,73.629879,1,0,352.44958,0
43.405954,520.65,112,408.65,0,0,10,515.760919,0.333333
1671.319193,0,0,0,970.624828,10,0,436.679768,0
1193.342587,311.45,149.15,162.3,1199.531976,8,13,632.546287,0
2483.739581,0,0,0,2923.8863,1,0,312.473159,0
1980.103629,926.06,804.06,122,2700.516738,21,27,738.726381,0
2000.759048,801.77,801.77,0,0,0,5,538.119129,0
2495.25505,89.9,89.9,0,5290.393032,13,1,582.339752,0
7215.19576,0,0,0,7275.716281,1,0,809.179193,0
8.087225,515,0,515,0,0,17,399.456368,0
31.083023,138.04,0,138.04,0,0,7,65.133736,0
1276.491537,65.8,65.8,0,4422.783845,6,2,3533.025919,0
184.57666,408.36,0,408.36,0,0,12,294.885863,0
5.606423,114,114,0,0,0,2,434.803301,0
6.260598,35,35,0,18.280043,1,1,110.318859,0.333333
2.668569,0,0,0,91.849463,2,0,288.42282,1
135.357366,1592.57,1132.05,460.52,0,0,28,1907.282354,0.875
520.075249,0,0,0,2209.490538,22,0,3266.498713,0.285714
1036.242361,365.9,0,365.9,0,0,9,695.253351,0
1095.180685,459,459,0,1972.439122,5,5,805.924742,0
995.323626,127.49,90.7,36.79,18.204577,1,4,458.941641,0
472.691037,1556.32,1223,333.32,1083.580859,10,8,1439.747599,0
1111.110344,608.75,466.83,141.92,0,0,8,372.620322,0
221.116228,117.5,0,117.5,271.778244,1,10,628.179729,0
387.162964,269.93,269.93,0,1838.276268,2,6,5728.317813,0.222222
169.820745,1578.12,135,1443.12,0,0,9,1225.623209,0.166667
0,136.71,0,136.71,0,0,2,311.673478,0
46.996535,0,0,0,2370.681355,2,0,5679.77259,0
2006.452959,219.97,0,219.97,308.933151,2,9,529.967984,0
14.428951,200,0,200,0,0,8,291.222619,0.375
8.844399,116.68,0,116.68,0,0,2,677.982898,0.666667
189.499535,1802.93,813.55,989.38,258.954597,5,35,1273.819019,0.583333
117.061924,154,0,154,0,0,11,297.34992,0.090909
42.055305,774.37,0,774.37,0,0,19,664.956348,0.333333
266.51948,1651.12,909.45,741.67,0,0,31,1098.566062,0.181818
41.386295,194.57,194.57,0,0,0,2,470.431305,0
147.14671,356.68,0,356.68,0,0,16,385.268234,0
763.228081,0,0,0,1948.071903,48,0,1223.745197,0.125
1606.875936,1863.48,1302,561.48,0,0,20,698.65014,0
168.600813,1949.73,1243.45,706.28,2768.260223,33,62,4706.338518,0.916667
1333.899916,356.77,45.65,333.34,1107.81888,4,14,1202.239577,0
41.624195,102,102,0,0,0,5,278.021419,0
1021.334556,300,0,300,0,0,10,516.596295,0
1047.173202,450,0,450,0,0,12,503.698541,0
1829.837678,0,0,0,853.585813,6,0,383.433012,0
772.647723,0,0,0,970.37112,1,0,125.862157,0
114.297852,994.54,249.54,745,0,0,18,1099.568918,0.444444
12.039155,100,0,100,0,0,2,406.868896,0.333333
0,52.5,0,52.5,0,0,5,57.506797,0
785.198515,1207.42,1207.42,0,0,0,21,374.231139,0
1056.98996,0,0,0,1388.219296,10,0,834.107295,0
0.437285,6.9,6.9,0,0,0,1,4.523555,0
737.775044,107.94,107.94,0,2723.362442,14,1,1484.746502,0.2
219.749851,1208.38,0,1208.38,0,0,10,1256.084967,0.083333
1135.540743,1148.47,1132.59,15.88,0,0,27,1089.187544,0
247.142072,245,245,0,0,0,1,0,0
1140.673705,438.83,0,438.83,631.332476,2,18,807.664131,0
2692.11891,594.7,594.7,0,346.333741,4,12,4207.716509,0.083333
19.296018,210,0,210,0,0,12,296.473656,0.5
22.061664,208.8,0,208.8,0,0,12,205.111057,0.25
411.062591,0,0,0,988.119391,7,0,1027.320667,0.090909
1990.482788,55,55,0,5807.425413,6,1,3170.513718,0
171.402357,755.5,0,755.5,0,0,35,845.857679,0
974.749857,0,0,0,998.896759,5,0,1274.705644,0
1437.545676,0,0,0,154.529131,1,0,406.05425,0
492.947466,0,0,0,1826.582575,27,0,1675.26159,0.375
758.118109,837.44,0,837.44,0,0,22,2198.992341,0
482.028341,106.47,0,106.47,0,0,9,184.166639,0
419.22185,0,0,0,1117.228257,5,0,182.36345,0
0.228572,60,60,0,0,0,1,438.738982,0
57.116811,27.79,27.79,0,381.171145,1,1,1215.965938,1
61.21162,280.83,0,280.83,0,0,11,191.386573,0
4436.557694,6005.9,5838.38,167.52,567.971877,1,61,1650.425296,0
798.746133,233.16,0,233.16,779.357321,7,3,1701.391735,0
5658.669875,740.89,0,740.89,4599.29664,5,7,1328.416237,0
1105.179825,200,200,0,0,0,1,308.242594,0
20.595501,289.78,0,289.78,0,0,5,342.440014,0.363636
435.518068,27.22,27.22,0,0,0,1,160.536841,0
11.391553,201.52,0,201.52,0,0,11,210.443741,0.9
1058.726643,191,191,0,1639.830365,2,2,171.044001,0
2732.732417,374.95,374.95,0,3998.665108,43,7,2056.177019,0
21.999733,343.75,0,343.75,0,0,22,337.022364,0.909091
176.991674,763.71,763.71,0,0,0,1,314.5974,0
12.108421,0,0,0,625.979655,2,0,680.02354,0.090909
3553.326258,627.81,130,497.81,4863.883228,14,25,891.259465,0
51.08934,140.75,0,140.75,0,0,5,347.240071,0.111111
161.926545,1427.83,1427.83,0,0,0,12,0,0
8.248278,0,0,0,74.905547,1,0,323.533469,0.5
514.17242,45.65,45.65,0,0,0,1,103.945858,0
404.316166,176,0,176,0,0,5,157.644753,0
64.472043,200.02,0,200.02,0,0,3,442.334336,0.222222
61.628782,457.31,0,457.31,0,0,9,364.254422,0.666667
535.927055,0,0,0,562.957567,2,0,598.924595,0
691.181508,439.92,0,439.92,0,0,12,162.995562,0
2144.040539,0,0,0,14127.46664,23,0,12571.81466,0.3
155.29619,449.18,214,235.18,0,0,7,328.110035,0
536.425055,3302.01,2423.42,878.59,0,0,28,3195.65769,0.25
3838.460036,230.22,0,230.22,3816.470266,7,9,601.628528,0
20.12252,212.82,0,212.82,0,0,5,193.710394,1
876.69029,0,0,0,1089.711093,3,0,1385.757558,0.083333
792.349098,0,0,0,1795.077768,13,0,219.603033,0
12.090835,0,0,0,39.158589,1,0,50.46639,0.111111
56.13816,555.1,112,443.1,0,0,39,527.817131,0.583333
43.438252,194.1,0,194.1,0,0,10,123.282925,0.083333
59.702526,674.68,0,674.68,0,0,13,810.809093,1
94.604491,816,0,816,0,0,12,694.054946,0.416667
22.427861,340.5,119,221.5,0,0,6,413.025987,0.4
386.6865,0,0,0,290.592428,7,0,617.799081,0.083333
2149.205166,0,0,0,1114.317913,2,0,3230.180347,0
64.995822,550,0,550,0,0,11,501.661911,0.583333
190.570683,620.64,219,401.64,0,0,13,412.129864,0.166667
970.598275,0,0,0,1381.573316,5,0,674.552092,0
24.992059,292.5,292.5,0,0,0,11,309.294279,0.833333
383.965702,3552.44,3552.44,0,0,0,42,3446.294572,1
1004.937342,150.45,50.37,100.08,1891.647657,2,4,435.063532,0
3748.676835,967.5,217.5,750,4420.346154,12,6,2036.146258,0
331.110003,3816,0,3816,0,0,12,3234.025148,0.25
2.936186,40.7,40.7,0,0,0,2,29.250668,0
104.693836,783.24,0,783.24,0,0,12,734.364933,0.666667
31.072032,234.58,0,234.58,0,0,24,224.626205,0.416667
109.009133,749.18,0,749.18,0,0,10,922.628357,0.727273
385.845093,0,0,0,2397.763368,5,0,0,0
1209.031561,103.91,103.91,0,5910.81455,8,1,5904.060257,0.083333
2837.962185,898.2,898.2,0,958.26211,5,10,641.182454,0
1929.069939,0,0,0,973.827667,2,0,786.014779,0
324.479364,0,0,0,1156.870667,13,0,0,0
597.184048,517,0,517,2446.857321,2,6,2119.840291,0.166667
468.022403,488.93,236.13,252.8,132.146931,6,14,722.96482,0
223.820349,1176.72,869.81,306.91,98.219677,4,31,1074.228736,0
2757.097566,1533.04,384.04,1149,686.790836,2,7,767.851514,0
44.540733,446.62,88.47,358.15,0,0,9,734.815143,0.8
1410.909779,698.88,0,698.88,948.848018,8,12,79.578186,0.083333
219.709329,586.64,0,586.64,0,0,8,156.939833,0
2075.870968,0,0,0,996.279137,2,0,482.259939,0
84.988845,280,280,0,0,0,1,374.042528,0
48.487138,261.81,0,261.81,0,0,8,231.475316,0
1228.217369,836.4,0,836.4,382.163862,1,24,1163.702341,0
1174.249291,233.54,233.54,0,1664.224665,6,5,185.82061,0
991.11995,0,0,0,1341.446355,2,0,204.785807,0
1142.302592,0,0,0,175.924692,5,0,454.157081,0
1056.794852,0,0,0,3291.524402,17,0,2794.942155,0.166667
4302.771935,0,0,0,5875.404159,5,0,384.040295,0
279.811953,399.9,0,399.9,0,0,14,538.655831,0
54.598322,832.68,0,832.68,0,0,12,811.761402,0.333333
2323.50306,66,66,0,1750.387105,14,1,663.167426,0
997.781043,0,0,0,56.553047,2,0,729.644957,0
96.698289,1052.28,0,1052.28,0,0,23,930.197472,0.833333
39.02645,158.96,0,158.96,0,0,8,117.452297,0
71.98176,459.49,0,459.49,0,0,13,396.58986,0.666667
2537.341739,2286.06,1508.89,777.17,769.988993,3,49,520.41176,0
14.665071,108.85,108.85,0,0,0,4,170.376826,0
66.0478,674.67,674.67,0,0,0,8,538.053223,1
190.096469,561.99,0,561.99,0,0,14,372.859398,0
3380.523396,1012.31,1012.31,0,3294.766081,17,27,714.210126,0
229.272651,0,0,0,751.963727,1,0,12.773144,0
2473.175598,0,0,0,1462.361808,9,0,703.75604,0
26.625558,199.2,0,199.2,0,0,12,177.875592,0.181818
19.161629,638.08,0,638.08,0,0,12,639.809559,1
2271.907354,0,0,0,1253.401339,9,0,1358.997158,0
1973.025342,0,0,0,2009.582123,6,0,325.367575,0
29.040058,289.63,0,289.63,0,0,11,243.424066,0
935.042217,1000,1000,0,0,0,1,204.111522,0
863.821682,145.81,0,145.81,315.650923,1,7,520.56678,0
2128.836017,0,0,0,2474.142891,1,0,895.113371,0
1299.027426,731.45,74.23,657.22,2823.614133,16,11,2296.979965,0.166667
2066.764509,421.12,421.12,0,2099.57077,26,1,701.557906,0
6008.914524,0,0,0,8304.470149,9,0,1279.301117,0
1420.676352,1379.12,420.54,958.58,346.104638,5,26,1439.44004,0
1304.669711,938.95,839.95,99,718.244077,3,19,397.559825,0
42.204276,655.73,197.39,458.34,0,0,12,459.163878,0.5
420.348086,3986.24,833.24,3153,0,0,22,3100.021072,0.666667
636.560481,202.77,181.61,21.16,1148.569187,9,5,76.573549,0
2648.244646,0,0,0,10458.97815,123,0,9818.531412,0
174.909754,0,0,0,721.16471,3,0,221.855473,0
1016.52185,44,44,0,1069.450087,4,1,54.983629,0
2080.12257,0,0,0,3014.915206,7,0,652.357962,0
289.220297,0,0,0,1048.868332,3,0,59.150211,0
1079.106678,0,0,0,390.485014,5,0,552.57076,0
7.258112,57,57,0,0,0,1,294.679399,0
403.311321,208,208,0,438.543672,1,1,39.576673,0
15.410246,51.02,51.02,0,0,0,2,72.30987,0
1094.961929,498.21,0,498.21,1188.796657,8,14,460.368166,0
254.260019,2184.72,0,2184.72,0,0,41,1889.29739,0.5
110.474358,1294.42,269.5,1024.92,0,0,13,1399.705212,0.818182
17.699123,0,0,0,29.421611,1,2,178.288304,0.333333
77.097563,233.62,25.62,208,281.332123,4,9,689.947206,0.111111
0,39.54,0,39.54,0,0,2,181.014541,0
777.210275,622.51,0,622.51,1387.449608,6,27,1092.401437,0
25.840196,277.56,0,277.56,0,0,12,274.150799,1
150.897044,0,0,0,900.772781,1,0,0,0
192.25979,86.03,86.03,0,997.125484,4,1,0,0
11.115883,216.36,0,216.36,0,0,12,199.847489,0.555556
801.688726,325.92,0,325.92,0,0,12,484.790462,0
105.333584,306,306,0,0,0,2,101.986927,0
32.944835,185.8,0,185.8,0,0,10,101.816592,0.625
192.766707,55,55,0,455.904257,4,1,236.007337,0
53.684439,862.47,0,862.47,0,0,9,1007.362536,1
229.752417,82.28,0,82.28,0,0,4,203.78769,0
184.007838,526.92,0,526.92,0,0,12,396.991301,0.083333
626.342256,956.64,360,596.64,0,0,8,2125.953394,0
4.602365,38.42,0,38.42,0,0,2,74.750172,0
438.94049,883.64,838.41,45.23,480.86377,4,9,910.64164,0
5.902257,246.25,0,246.25,0,0,9,316.597475,0.777778
1226.820889,0,0,0,1719.367591,4,0,549.657295,0
485.236136,0,0,0,2250.075872,5,0,3541.569099,0.333333
50.445122,685.32,0,685.32,0,0,12,627.32922,0.8
1551.331695,349.92,0,349.92,0,0,12,321.763599,0
1158.905046,82.9,0,82.9,3259.28324,13,4,2996.994649,0.166667
26.143768,0,0,0,490.493,4,0,1132.076982,0.333333
572.838755,442.23,339.64,102.59,0,0,40,407.914418,0
993.453968,1114.26,1114.26,0,0,0,10,582.043795,0
880.18183,58.4,0,58.4,192.159314,1,2,132.494364,0
252.359096,2487,0,2487,0,0,12,2347.418943,0.166667
321.606195,2476.3,1062.12,1414.18,0,0,28,912.49967,0.25
215.295527,599.03,260,339.03,0,0,10,223.114683,0.428571
1222.080889,750,0,750,2452.136461,4,12,554.325638,0
1678.5937,1846.81,1846.81,0,0,0,18,350.646998,0
654.849672,630,630,0,0,0,1,729.355023,0
21.462595,193.4,0,193.4,0,0,8,264.851292,1
1931.8739,477.7,50,427.7,2212.17081,3,11,606.416101,0
142.637508,1650,0,1650,0,0,11,1775.123122,0.636364
10.400883,533.98,293.98,240,0,0,14,1251.380404,0
3857.56223,0,0,0,2127.213754,26,0,617.508991,0
1173.880289,0,0,0,1434.78206,1,0,183.938329,0
111.098444,1105.89,0,1105.89,0,0,26,1004.668873,0.909091
114.007097,2514.89,2514.89,0,0,0,5,979.919435,0
23.167831,375,0,375,0,0,12,389.716275,0.916667
40.764223,0,0,0,1374.929089,2,0,2232.23212,0
2579.635387,0,0,0,6466.73381,1,0,1415.843333,0
24.057927,441.78,49.9,391.88,0,0,21,299.240418,0.2
391.07025,2616,0,2616,0,0,12,2186.334191,0.083333
